,year,target_area,no_of_place,sleepnights,accommodation,number_of_ppl,number_of_children,cost_total_trip,cost_total_per_person,satisfied,sex,age,month,living_area,target_beforesplit,transportation,reason,relationship,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_14,target_15,target_16,target_17,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,transportation1,transportation2,transportation3,reason1,reason2,reason3,accommodation_1,accommodation_2,accommodation_3,accommodation_4,accommodation_5,accommodation_6,accommodation_7,accommodation_8,accommodation_9,accommodation_10,accommodation_11,accommodation_12,accommodation_13,accommodation_14
10035,2020.0,36470,1,1,4,4.0,2.0,115500.0,115500.0,5.0,2.0,36.0,5.0,14.0,"1,2,6,7",1,"6,14,12",1,1.0,1.0,,,,1.0,1.0,,,,,,,,,,36470,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
10036,2020.0,36410,1,0,0,4.0,0.0,47000.0,47000.0,5.0,2.0,49.0,6.0,14.0,"1,2,6",1,"8,2,1",3,1.0,1.0,,,,1.0,,,,,,,,,,,36410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10037,2020.0,36400,1,0,0,4.0,0.0,170000.0,42500.0,5.0,2.0,32.0,6.0,14.0,"1,2,3,6,17",1,"3,1",1,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,36400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10038,2020.0,36400,1,0,0,4.0,2.0,48500.0,48500.0,5.0,1.0,30.0,6.0,14.0,"1,2,6",1,"1,8,3",1,1.0,1.0,,,,1.0,,,,,,,,,,,36400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10039,2020.0,36440,1,0,0,2.0,0.0,43000.0,43000.0,4.0,1.0,52.0,6.0,14.0,"1,2,6",1,"1,2,8",1,1.0,1.0,,,,1.0,,,,,,,,,,,36440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10040,2020.0,35040,1,0,0,2.0,0.0,160000.0,80000.0,4.0,2.0,52.0,7.0,14.0,"1,2",1,2,1,1.0,1.0,,,,,,,,,,,,,,,35040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10041,2020.0,35380,1,1,3,4.0,2.0,280000.0,70000.0,4.0,2.0,46.0,7.0,14.0,"1,6",1,2,1,1.0,,,,,1.0,,,,,,,,,,,35380,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
10042,2020.0,36330,1,0,0,2.0,0.0,200000.0,100000.0,4.0,1.0,54.0,7.0,14.0,"1,6",1,"2,11",1,1.0,,,,,1.0,,,,,,,,,,,36330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043,2020.0,"36020,36020",2,1,3,4.0,0.0,440000.0,110000.0,5.0,1.0,32.0,7.0,14.0,"1,6",1,"1,2",3,1.0,,,,,1.0,,,,,,,,,,,36020,36020,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
10044,2020.0,35320,1,1,3,3.0,1.0,319998.0,106666.0,4.0,2.0,37.0,7.0,14.0,"1,6",1,2,1,1.0,,,,,1.0,,,,,,,,,,,35320,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
10045,2020.0,36400,1,0,0,2.0,0.0,120000.0,60000.0,4.0,1.0,34.0,8.0,14.0,"1,2",1,"14,4,1",1,1.0,1.0,,,,,,,,,,,,,,,36400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10046,2020.0,36310,1,0,0,2.0,0.0,100000.0,50000.0,4.0,2.0,46.0,8.0,14.0,"1,2",1,"14,12",1,1.0,1.0,,,,,,,,,,,,,,,36310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10047,2020.0,36360,1,0,0,2.0,0.0,110000.0,65000.0,4.0,2.0,55.0,8.0,14.0,"1,2",1,"5,3",1,1.0,1.0,,,,,,,,,,,,,,,36360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,2020.0,36390,1,0,0,2.0,0.0,140000.0,70000.0,4.0,1.0,56.0,8.0,14.0,1,1,5,1,1.0,,,,,,,,,,,,,,,,36390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10049,2020.0,36400,1,0,0,2.0,0.0,145000.0,72500.0,5.0,2.0,32.0,5.0,14.0,"1,2,6,9",1,"14,11",3,1.0,1.0,,,,1.0,,,1.0,,,,,,,,36400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050,2020.0,24010,1,0,0,1.0,,115000.0,115000.0,4.0,1.0,30.0,9.0,14.0,"2,12,15",1,"4,8",,,1.0,,,,,,,,,,1.0,,1.0,,,24010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10051,2020.0,36310,1,0,0,3.0,0.0,174000.0,58000.0,5.0,1.0,22.0,6.0,14.0,"1,2,9,15","6,10","11,14",3,1.0,1.0,,,,,,,1.0,,,,,1.0,,,36310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10052,2020.0,36350,1,0,0,2.0,0.0,115000.0,57500.0,5.0,2.0,55.0,6.0,14.0,"1,5,6,8,9,15",1,"8,2,5",1,1.0,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,36350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053,2020.0,"39010,39020,39020,39020",4,3,"3,3,3",4.0,0.0,2600000.0,650000.0,5.0,1.0,66.0,6.0,14.0,"1,2,5,6,8,9,11,16,17","3,8","5,14",1,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,39010,39020,39020,39020,,,,,,,,,,,,,,3.0,3.0,3.0,,,,,,,,,,,
10054,2020.0,36470,1,0,0,4.0,2.0,200000.0,50000.0,4.0,1.0,38.0,7.0,14.0,"1,2",1,2,1,1.0,1.0,,,,,,,,,,,,,,,36470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10055,2020.0,36460,1,1,3,4.0,0.0,500000.0,125000.0,5.0,2.0,21.0,7.0,14.0,"1,6",8,"11,2",3,1.0,,,,,1.0,,,,,,,,,,,36460,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
10056,2020.0,36400,1,0,0,2.0,0.0,150000.0,75000.0,4.0,2.0,63.0,7.0,14.0,"1,2",1,"2,1",1,1.0,1.0,,,,,,,,,,,,,,,36400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,2020.0,35040,1,0,0,3.0,1.0,199998.0,66666.0,5.0,2.0,47.0,7.0,14.0,"1,2",1,2,1,1.0,1.0,,,,,,,,,,,,,,,35040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10058,2020.0,"36480,36480",2,1,3,4.0,0.0,300000.0,75000.0,4.0,1.0,28.0,7.0,14.0,"1,6",1,2,3,1.0,,,,,1.0,,,,,,,,,,,36480,36480,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
10059,2020.0,36480,1,0,0,2.0,0.0,100000.0,50000.0,4.0,1.0,33.0,8.0,14.0,"1,2",1,"14,1,3",3,1.0,1.0,,,,,,,,,,,,,,,36480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10060,2020.0,36360,1,0,0,2.0,0.0,100000.0,50000.0,4.0,2.0,52.0,10.0,14.0,1,1,1,1,1.0,,,,,,,,,,,,,,,,36360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,2020.0,36390,1,0,0,2.0,0.0,140000.0,70000.0,4.0,1.0,64.0,10.0,14.0,"1,2",1,"14,8",1,1.0,1.0,,,,,,,,,,,,,,,36390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10062,2020.0,36480,1,0,0,2.0,0.0,100000.0,50000.0,4.0,1.0,35.0,10.0,14.0,1,1,"8,4",1,1.0,,,,,,,,,,,,,,,,36480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10063,2020.0,36440,1,0,0,3.0,0.0,99999.0,33333.0,4.0,1.0,32.0,10.0,14.0,"1,2",1,"12,1",1,1.0,1.0,,,,,,,,,,,,,,,36440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10064,2020.0,36020,1,0,0,4.0,0.0,200000.0,65000.0,4.0,2.0,53.0,10.0,14.0,"1,2",1,"3,14",1,1.0,1.0,,,,,,,,,,,,,,,36020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10065,2020.0,24030,1,0,0,4.0,0.0,180000.0,45000.0,4.0,2.0,26.0,10.0,14.0,"2,15",1,"14,2",1,,1.0,,,,,,,,,,,,1.0,,,24030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10066,2020.0,36470,1,0,0,1.0,,80000.0,80000.0,4.0,1.0,28.0,10.0,14.0,1,1,1,,1.0,,,,,,,,,,,,,,,,36470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10067,2020.0,"36480,36440",2,"0,0",,2.0,0.0,96500.0,54250.0,4.0,2.0,27.0,11.0,14.0,"1,2,6",1,"8,4,2",3,1.0,1.0,,,,1.0,,,,,,,,,,,36480,36440,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
10068,2020.0,36360,1,0,0,3.0,0.0,40000.0,40000.0,5.0,2.0,53.0,11.0,14.0,"1,2,6",1,"11,12,5",4,1.0,1.0,,,,1.0,,,,,,,,,,,36360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10069,2020.0,36380,1,0,0,2.0,0.0,81500.0,40750.0,4.0,2.0,27.0,12.0,14.0,"1,6",1,"4,2",1,1.0,,,,,1.0,,,,,,,,,,,36380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10070,2020.0,36410,1,0,0,4.0,0.0,80000.0,23500.0,4.0,1.0,53.0,12.0,14.0,"3,6",1,"14,5,1",4,,,1.0,,,1.0,,,,,,,,,,,36410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10071,2020.0,36440,1,0,0,2.0,0.0,52500.0,26250.0,4.0,2.0,31.0,12.0,14.0,"1,2,6",1,"3,9,1",3,1.0,1.0,,,,1.0,,,,,,,,,,,36440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10072,2020.0,"36360,36390",2,"1,1","3,12",4.0,0.0,300000.0,75000.0,4.0,2.0,26.0,1.0,14.0,"1,6",1,"2,11",3,1.0,,,,,1.0,,,,,,,,,,,36360,36390,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,
10073,2020.0,"36350,36350",2,1,3,3.0,1.0,330003.0,110001.0,4.0,1.0,34.0,1.0,14.0,"1,6",1,"2,1",1,1.0,,,,,1.0,,,,,,,,,,,36350,36350,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
10074,2020.0,36440,1,0,0,4.0,0.0,200000.0,50000.0,4.0,2.0,63.0,1.0,14.0,"1,2",1,"2,1",3,1.0,1.0,,,,,,,,,,,,,,,36440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10075,2020.0,"39020,36410",2,"1,0",3,2.0,0.0,380000.0,190000.0,5.0,2.0,56.0,1.0,14.0,"1,6","1,3","2,1",1,1.0,,,,,1.0,,,,,,,,,,,39020,36410,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,
10076,2020.0,35040,1,0,0,2.0,0.0,150000.0,75000.0,4.0,1.0,57.0,1.0,14.0,"1,2",1,"2,1",1,1.0,1.0,,,,,,,,,,,,,,,35040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10077,2020.0,"36390,36400",2,"0,1",12,4.0,2.0,200000.0,50000.0,4.0,2.0,48.0,1.0,14.0,"1,2",1,"2,8",1,1.0,1.0,,,,,,,,,,,,,,,36390,36400,,,,,,,,,,,,,,,,0.0,12.0,,,,,,,,,,,,
10078,2020.0,"36020,36360",2,"1,1","4,12",4.0,2.0,400000.0,100000.0,5.0,1.0,44.0,1.0,14.0,"1,6",1,"2,1",1,1.0,,,,,1.0,,,,,,,,,,,36020,36360,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,
10079,2020.0,36470,1,0,0,2.0,0.0,80500.0,40250.0,4.0,1.0,43.0,12.0,14.0,"1,2,6",1,"8,13,4",1,1.0,1.0,,,,1.0,,,,,,,,,,,36470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10080,2020.0,"21010,21090",2,1,2,4.0,0.0,506000.0,126500.0,4.0,2.0,26.0,2.0,14.0,"1,6,15","6,10,2","2,12,6",3,1.0,,,,,1.0,,,,,,,,1.0,,,21010,21090,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
10081,2020.0,"21140,21010",2,1,9,4.0,0.0,380000.0,95000.0,4.0,1.0,27.0,2.0,14.0,"1,15",1,"5,8,12",3,1.0,,,,,,,,,,,,,1.0,,,21140,21010,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,
10082,2020.0,36400,1,0,0,4.0,0.0,55000.0,13750.0,4.0,2.0,45.0,3.0,14.0,1,1,"1,5","1,3",1.0,,,,,,,,,,,,,,,,36400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10083,2020.0,"36460,36460",2,1,12,3.0,1.0,140001.0,46667.0,4.0,2.0,31.0,3.0,14.0,1,1,"6,1",1,1.0,,,,,,,,,,,,,,,,36460,36460,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,
10084,2020.0,36460,1,0,0,2.0,0.0,150000.0,75000.0,4.0,1.0,59.0,3.0,14.0,"1,2",1,"11,14,1",1,1.0,1.0,,,,,,,,,,,,,,,36460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10085,2020.0,36480,1,0,0,2.0,0.0,100000.0,50000.0,4.0,2.0,28.0,3.0,14.0,1,1,"3,14,12",1,1.0,,,,,,,,,,,,,,,,36480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10086,2020.0,36480,1,0,0,2.0,0.0,120000.0,60000.0,4.0,2.0,54.0,3.0,14.0,"1,2",1,12,1,1.0,1.0,,,,,,,,,,,,,,,36480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10087,2020.0,36460,1,0,0,4.0,0.0,198000.0,49500.0,5.0,2.0,56.0,4.0,14.0,"1,2,5,6,9",1,"1,11,2",1,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,36460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10088,2020.0,36390,1,0,0,3.0,0.0,43000.0,43000.0,5.0,2.0,26.0,5.0,14.0,"1,2,6",1,"2,11,8",3,1.0,1.0,,,,1.0,,,,,,,,,,,36390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10089,2020.0,36470,1,0,0,3.0,0.0,33500.0,33500.0,5.0,2.0,73.0,5.0,14.0,"1,2,6",1,"8,1,3",1,1.0,1.0,,,,1.0,,,,,,,,,,,36470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10090,2020.0,36410,1,0,0,3.0,0.0,40500.0,40500.0,4.0,1.0,23.0,5.0,14.0,"1,2,6",1,"4,14,1",3,1.0,1.0,,,,1.0,,,,,,,,,,,36410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10091,2020.0,"36470,36470",2,1,4,3.0,0.0,176500.0,176500.0,5.0,1.0,42.0,6.0,14.0,"1,2,6",1,"4,8,6",1,1.0,1.0,,,,1.0,,,,,,,,,,,36470,36470,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
10092,2020.0,36460,1,0,0,3.0,1.0,31000.0,31000.0,5.0,1.0,34.0,6.0,14.0,"1,2,6",1,"4,1,8",1,1.0,1.0,,,,1.0,,,,,,,,,,,36460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10093,2020.0,36440,1,0,0,2.0,0.0,44000.0,44000.0,5.0,2.0,51.0,6.0,14.0,"1,2,6",1,"1,3,2",1,1.0,1.0,,,,1.0,,,,,,,,,,,36440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10094,2020.0,"36410,36410",2,1,6,3.0,0.0,109000.0,109000.0,5.0,1.0,29.0,6.0,14.0,"1,2,6",1,8,3,1.0,1.0,,,,1.0,,,,,,,,,,,36410,36410,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,
10095,2020.0,"37020,37020",2,1,1,2.0,0.0,230000.0,230000.0,5.0,2.0,30.0,1.0,14.0,"1,2,4,6,8",1,"1,2,8",3,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,37020,37020,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10096,2020.0,36350,1,0,0,3.0,0.0,118001.0,40667.0,4.0,1.0,51.0,2.0,14.0,6,1,"2,4",1,,,,,,1.0,,,,,,,,,,,36350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097,2020.0,"35050,36350",2,1,3,5.0,1.0,700000.0,140000.0,4.0,2.0,62.0,2.0,14.0,"1,6",1,"8,7,2","1,2",1.0,,,,,1.0,,,,,,,,,,,35050,36350,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
10098,2020.0,36030,1,0,0,4.0,0.0,141000.0,47000.0,4.0,1.0,37.0,2.0,14.0,"2,6",1,"2,3",2,,1.0,,,,1.0,,,,,,,,,,,36030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10099,2020.0,36330,1,0,0,3.0,0.0,165003.0,55001.0,4.0,2.0,72.0,2.0,14.0,2,1,"4,14",1,,1.0,,,,,,,,,,,,,,,36330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100,2020.0,36040,1,0,0,3.0,0.0,177003.0,59001.0,4.0,2.0,52.0,2.0,14.0,"1,6",1,"2,8",3,1.0,,,,,1.0,,,,,,,,,,,36040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10101,2020.0,36330,1,0,0,3.0,0.0,189000.0,63000.0,4.0,2.0,62.0,3.0,14.0,"1,2",1,"2,8",1,1.0,1.0,,,,,,,,,,,,,,,36330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10102,2020.0,36060,1,0,0,4.0,0.0,183001.0,48667.0,4.0,1.0,22.0,3.0,14.0,1,1,"3,12",1,1.0,,,,,,,,,,,,,,,,36060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10103,2020.0,36360,1,0,0,2.0,0.0,44100.0,44100.0,5.0,2.0,26.0,1.0,14.0,"2,6",1,"2,1,3",3,,1.0,,,,1.0,,,,,,,,,,,36360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10104,2020.0,36030,1,0,0,3.0,0.0,40000.0,40000.0,5.0,1.0,74.0,1.0,14.0,"1,2,6",1,"1,2,11",1,1.0,1.0,,,,1.0,,,,,,,,,,,36030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10105,2020.0,"32030,32030,32030,35380",4,"2,1","1,1,12",2.0,0.0,330500.0,270500.0,5.0,2.0,54.0,1.0,14.0,"1,2,6",1,"8,1,2",1,1.0,1.0,,,,1.0,,,,,,,,,,,32030,32030,32030,35380,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
10106,2020.0,36320,1,0,0,4.0,0.0,200000.0,162500.0,4.0,2.0,20.0,2.0,14.0,"1,2,6",1,"2,1,8",3,1.0,1.0,,,,1.0,,,,,,,,,,,36320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10107,2020.0,"39010,39020",2,1,4,5.0,0.0,1230000.0,246000.0,4.0,2.0,55.0,4.0,14.0,"1,11","3,8","2,1,9",1,1.0,,,,,,,,,,1.0,,,,,,39010,39020,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,
10108,2020.0,24010,1,0,0,4.0,0.0,350000.0,87500.0,4.0,2.0,21.0,4.0,14.0,"2,15",1,"8,2,1",3,,1.0,,,,,,,,,,,,1.0,,,24010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10109,2020.0,"36440,36440",2,1,3,4.0,0.0,200000.0,200000.0,5.0,1.0,51.0,5.0,14.0,"1,2",1,"14,1,2",5,1.0,1.0,,,,,,,,,,,,,,,36440,36440,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
10110,2020.0,36320,1,0,0,4.0,0.0,50000.0,50000.0,5.0,2.0,19.0,5.0,14.0,"1,2","2,6","1,2,4",3,1.0,1.0,,,,,,,,,,,,,,,36320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10111,2020.0,36350,1,0,0,4.0,0.0,203000.0,50750.0,5.0,1.0,23.0,5.0,14.0,"1,2","8,4","1,2,5",3,1.0,1.0,,,,,,,,,,,,,,,36350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10112,2020.0,39010,1,2,1,2.0,0.0,575000.0,287500.0,5.0,2.0,30.0,1.0,14.0,"1,2,5,6,7,8,15,16,17","3,8","5,1,2",3,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,39010,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10113,2020.0,39010,1,2,3,2.0,0.0,485000.0,242500.0,5.0,1.0,52.0,1.0,14.0,"1,2,3,6,7,8,11,16,17","8,3","1,2,12",1,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,39010,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,
10114,2020.0,"21090,36010",2,"1,1","9,12",3.0,0.0,460002.0,153334.0,5.0,1.0,28.0,1.0,14.0,"1,2,6,8,15,17",1,"11,14",3,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,1.0,21090,36010,,,,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,,,
10115,2020.0,38090,1,1,2,2.0,0.0,320000.0,160000.0,5.0,1.0,28.0,2.0,14.0,"1,6",1,"5,1,14",1,1.0,,,,,1.0,,,,,,,,,,,38090,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
10116,2020.0,36010,1,0,0,2.0,0.0,150000.0,75000.0,4.0,1.0,60.0,2.0,14.0,"1,2,3",1,"3,1,2",1,1.0,1.0,1.0,,,,,,,,,,,,,,36010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10117,2020.0,24050,1,0,0,4.0,2.0,194000.0,48500.0,4.0,1.0,45.0,2.0,14.0,"1,2,12",1,"14,13,8",1,1.0,1.0,,,,,,,,,,1.0,,,,,24050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10118,2020.0,38030,1,0,0,2.0,0.0,77000.0,77000.0,4.0,1.0,42.0,3.0,14.0,"1,2","2,10","5,3,1",3,1.0,1.0,,,,,,,,,,,,,,,38030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10119,2020.0,36350,1,0,0,4.0,0.0,100000.0,25000.0,4.0,1.0,59.0,4.0,14.0,"1,2",1,"2,14,5","1,2",1.0,1.0,,,,,,,,,,,,,,,36350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10120,2020.0,36060,1,0,0,3.0,0.0,139998.0,46666.0,4.0,2.0,46.0,7.0,14.0,17,1,"8,3",1,,,,,,,,,,,,,,,,1.0,36060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10121,2020.0,36360,1,0,0,3.0,0.0,159999.0,53333.0,4.0,1.0,52.0,7.0,14.0,"1,6",1,"4,8",1,1.0,,,,,1.0,,,,,,,,,,,36360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10122,2020.0,36350,1,0,0,6.0,2.0,119999.0,40833.0,4.0,1.0,73.0,7.0,14.0,"1,17",1,"3,8,4","1,2",1.0,,,,,,,,,,,,,,,1.0,36350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10123,2020.0,36320,1,0,0,3.0,0.0,205002.0,68334.0,4.0,1.0,31.0,7.0,14.0,"1,2,6",1,"2,8",1,1.0,1.0,,,,1.0,,,,,,,,,,,36320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10124,2020.0,36320,1,0,0,3.0,0.0,235000.0,58750.0,4.0,2.0,74.0,7.0,14.0,"6,8",1,"3,8",2,,,,,,1.0,,1.0,,,,,,,,,36320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10125,2020.0,36040,1,0,0,3.0,0.0,159999.0,53333.0,4.0,2.0,45.0,5.0,14.0,1,1,2,1,1.0,,,,,,,,,,,,,,,,36040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10126,2020.0,38360,1,0,0,2.0,0.0,70000.0,35000.0,4.0,1.0,62.0,5.0,14.0,2,1,11,1,,1.0,,,,,,,,,,,,,,,38360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10127,2020.0,36320,1,0,0,3.0,0.0,179000.0,44750.0,4.0,2.0,52.0,5.0,14.0,"2,6",1,2,1,,1.0,,,,1.0,,,,,,,,,,,36320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10128,2020.0,38360,1,0,0,2.0,0.0,71999.0,32333.0,4.0,2.0,32.0,5.0,14.0,6,1,"8,2",1,,,,,,1.0,,,,,,,,,,,38360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10129,2020.0,36350,1,0,0,4.0,0.0,200000.0,50000.0,5.0,2.0,18.0,8.0,14.0,"1,2",8,"1,11,14",3,1.0,1.0,,,,,,,,,,,,,,,36350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10130,2020.0,"36410,36420",2,1,2,2.0,0.0,389000.0,194500.0,4.0,1.0,40.0,8.0,14.0,"1,2,6",1,"1,2,14",3,1.0,1.0,,,,1.0,,,,,,,,,,,36410,36420,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
10131,2020.0,"35340,35340",2,1,3,6.0,0.0,510000.0,85000.0,4.0,1.0,30.0,8.0,14.0,"1,2,6",1,"5,14,1",3,1.0,1.0,,,,1.0,,,,,,,,,,,35340,35340,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
10132,2020.0,38330,1,0,0,4.0,2.0,153000.0,38250.0,4.0,2.0,37.0,8.0,14.0,"1,2",1,"13,1,14",1,1.0,1.0,,,,,,,,,,,,,,,38330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133,2020.0,"21140,21090",2,1,2,3.0,0.0,580002.0,193334.0,5.0,1.0,24.0,9.0,14.0,"1,2","6,10","2,14",3,1.0,1.0,,,,,,,,,,,,,,,21140,21090,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
10134,2020.0,36060,1,0,0,3.0,1.0,42000.0,42000.0,5.0,2.0,34.0,10.0,14.0,"1,2,6",1,"8,3,1",1,1.0,1.0,,,,1.0,,,,,,,,,,,36060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10135,2020.0,36360,1,0,0,3.0,1.0,41500.0,41500.0,4.0,1.0,37.0,10.0,14.0,"1,2,6",1,"3,2,1",1,1.0,1.0,,,,1.0,,,,,,,,,,,36360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10136,2020.0,36330,1,0,0,2.0,0.0,51500.0,51500.0,5.0,1.0,56.0,10.0,14.0,"1,2,6",1,"8,1,2",1,1.0,1.0,,,,1.0,,,,,,,,,,,36330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137,2020.0,35360,1,0,0,3.0,0.0,42000.0,38625.0,5.0,1.0,43.0,6.0,14.0,"1,2,4",1,"2,4,8",3,1.0,1.0,,1.0,,,,,,,,,,,,,35360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10138,2020.0,35320,1,0,0,2.0,0.0,53000.0,53000.0,5.0,2.0,40.0,6.0,14.0,"1,2,6",1,"2,1,8",1,1.0,1.0,,,,1.0,,,,,,,,,,,35320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
