,sex,age,area,q1,q3,q6,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,target_q7
2574,2.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,해수욕장이나 바다
2575,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,2.0,1.0,2.0,1.0,1.0,"강이나 계곡, 유원지 등"
2576,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,6.0,3.0,1.0,1.0,4.0,1.0,해수욕장이나 바다
2577,1.0,3.0,6.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,5.0,1.0,해수욕장이나 바다
2578,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,"강이나 계곡, 유원지 등"
2579,1.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,기타
2580,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,5.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,9.0,"강이나 계곡, 유원지 등"
2581,2.0,4.0,7.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,2.0,6.0,2.0,1.0,1.0,6.0,1.0,산이나 국립공원
2582,2.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,기타
2583,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,5.0,6.0,1.0,해수욕장이나 바다
2584,1.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,"강이나 계곡, 유원지 등"
2585,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,산이나 국립공원
2586,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,6.0,2.0,2.0,1.0,2.0,9.0,"강이나 계곡, 유원지 등"
2587,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"강이나 계곡, 유원지 등"
2588,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,해수욕장이나 바다
2589,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,2.0,1.0,3.0,3.0,6.0,2.0,2.0,2.0,3.0,9.0,해수욕장이나 바다
2590,2.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,"강이나 계곡, 유원지 등"
2591,1.0,3.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,5.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,산이나 국립공원
2592,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,기타
2593,1.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,"강이나 계곡, 유원지 등"
2594,2.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,온천 휴양지
2595,2.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,6.0,2.0,온천 휴양지
2596,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,해수욕장이나 바다
2597,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,6.0,1.0,해수욕장이나 바다
2598,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,해수욕장이나 바다
2599,1.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,해수욕장이나 바다
2600,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,3.0,5.0,1.0,2.0,2.0,3.0,1.0,1.0,6.0,1.0,문화유적지
2601,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,4.0,해수욕장이나 바다
2602,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,해수욕장이나 바다
2603,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,1.0,5.0,1.0,해수욕장이나 바다
2604,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,6.0,2.0,2.0,1.0,6.0,4.0,산이나 국립공원
2605,2.0,2.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,해수욕장이나 바다
2606,1.0,3.0,6.0,1.0,1.0,1.0,2.0,6.0,2.0,3.0,2.0,6.0,1.0,3.0,3.0,1.0,1.0,5.0,1.0,4.0,해수욕장이나 바다
2607,2.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,해수욕장이나 바다
2608,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,6.0,2.0,1.0,1.0,3.0,4.0,해수욕장이나 바다
2609,1.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,6.0,3.0,3.0,1.0,1.0,4.0,산이나 국립공원
2610,2.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,해수욕장이나 바다
2611,2.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,2.0,5.0,1.0,3.0,6.0,3.0,1.0,1.0,1.0,3.0,해수욕장이나 바다
2612,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,5.0,4.0,"강이나 계곡, 유원지 등"
2613,2.0,5.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,6.0,3.0,2.0,2.0,1.0,2.0,해수욕장이나 바다
2614,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,6.0,1.0,1.0,1.0,5.0,1.0,기타
2615,2.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,"강이나 계곡, 유원지 등"
2616,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,5.0,4.0,산이나 국립공원
2617,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,산이나 국립공원
2618,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
2619,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,해수욕장이나 바다
2620,2.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,7.0,1.0,3.0,6.0,2.0,2.0,1.0,5.0,1.0,해수욕장이나 바다
2621,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,5.0,4.0,"강이나 계곡, 유원지 등"
2622,1.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,해수욕장이나 바다
2623,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,1.0,5.0,1.0,해수욕장이나 바다
2624,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,6.0,1.0,해수욕장이나 바다
2625,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,9.0,"강이나 계곡, 유원지 등"
2626,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,6.0,2.0,2.0,2.0,6.0,1.0,산이나 국립공원
2627,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,2.0,3.0,1.0,5.0,1.0,문화유적지
2628,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,해수욕장이나 바다
2629,2.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,6.0,4.0,산이나 국립공원
2630,2.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,7.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,해수욕장이나 바다
2631,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,6.0,1.0,1.0,2.0,5.0,3.0,온천 휴양지
2632,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,6.0,1.0,1.0,2.0,5.0,1.0,해수욕장이나 바다
2633,1.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,6.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,해수욕장이나 바다
2634,2.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,기타
2635,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,1.0,4.0,6.0,1.0,1.0,1.0,4.0,4.0,"강이나 계곡, 유원지 등"
2636,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,"강이나 계곡, 유원지 등"
2637,2.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,해수욕장이나 바다
2638,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,6.0,3.0,2.0,1.0,5.0,1.0,해수욕장이나 바다
2639,2.0,4.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,9.0,"강이나 계곡, 유원지 등"
2640,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,"강이나 계곡, 유원지 등"
2641,2.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,5.0,2.0,1.0,2.0,3.0,1.0,"강이나 계곡, 유원지 등"
2642,2.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,5.0,9.0,산이나 국립공원
2643,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,6.0,1.0,1.0,문화유적지
2644,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,해수욕장이나 바다
2645,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,6.0,3.0,1.0,4.0,6.0,2.0,해수욕장이나 바다
2646,1.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,"강이나 계곡, 유원지 등"
2647,2.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,1.0,"강이나 계곡, 유원지 등"
2648,2.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,6.0,3.0,1.0,5.0,2.0,6.0,1.0,1.0,1.0,5.0,4.0,기타
2649,2.0,3.0,7.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,5.0,1.0,2.0,1.0,3.0,9.0,해수욕장이나 바다
2650,2.0,2.0,5.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,"강이나 계곡, 유원지 등"
2651,1.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,2.0,5.0,1.0,2.0,6.0,1.0,1.0,7.0,7.0,8.0,"강이나 계곡, 유원지 등"
2652,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,"강이나 계곡, 유원지 등"
2653,2.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,기타
2654,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,해수욕장이나 바다
2655,2.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,1.0,6.0,2.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,5.0,9.0,해수욕장이나 바다
2656,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,해수욕장이나 바다
2657,2.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,4.0,해수욕장이나 바다
2658,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,해수욕장이나 바다
2659,2.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,6.0,2.0,1.0,1.0,5.0,2.0,"강이나 계곡, 유원지 등"
2660,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,1.0,3.0,5.0,3.0,4.0,1.0,1.0,4.0,"강이나 계곡, 유원지 등"
2661,1.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,"강이나 계곡, 유원지 등"
2662,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,4.0,"강이나 계곡, 유원지 등"
2663,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
2664,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,6.0,1.0,3.0,6.0,3.0,1.0,1.0,5.0,1.0,해수욕장이나 바다
2665,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,"강이나 계곡, 유원지 등"
2666,2.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,"강이나 계곡, 유원지 등"
2667,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,해수욕장이나 바다
2668,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,5.0,2.0,3.0,2.0,3.0,1.0,6.0,1.0,기타
2669,2.0,2.0,6.0,1.0,1.0,1.0,2.0,4.0,2.0,6.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,기타
2670,2.0,3.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,4.0,"강이나 계곡, 유원지 등"
2671,1.0,5.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,3.0,1.0,3.0,6.0,1.0,1.0,1.0,5.0,4.0,산이나 국립공원
2672,2.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,6.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,해수욕장이나 바다
2673,1.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,1.0,2.0,6.0,2.0,1.0,4.0,1.0,2.0,산이나 국립공원
2674,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,6.0,2.0,"강이나 계곡, 유원지 등"
2675,2.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,2.0,1.0,2.0,5.0,1.0,해수욕장이나 바다
2676,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,해수욕장이나 바다
2677,2.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,3.0,6.0,2.0,3.0,해수욕장이나 바다
2678,1.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,6.0,1.0,산이나 국립공원
2679,1.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,해수욕장이나 바다
2680,2.0,3.0,6.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,7.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,해수욕장이나 바다
2681,1.0,3.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,9.0,"강이나 계곡, 유원지 등"
2682,2.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,5.0,1.0,"강이나 계곡, 유원지 등"
2683,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,기타
2684,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,6.0,3.0,2.0,2.0,6.0,9.0,해수욕장이나 바다
2685,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,해수욕장이나 바다
2686,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,5.0,5.0,2.0,3.0,2.0,1.0,2.0,6.0,8.0,해수욕장이나 바다
2687,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,해수욕장이나 바다
2688,2.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,5.0,1.0,문화유적지
2689,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,해수욕장이나 바다
2690,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,4.0,1.0,3.0,6.0,2.0,1.0,1.0,5.0,1.0,해수욕장이나 바다
2691,1.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,5.0,9.0,기타
2692,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,해수욕장이나 바다
2693,2.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,해수욕장이나 바다
2694,2.0,2.0,6.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,2.0,3.0,1.0,3.0,6.0,2.0,1.0,1.0,3.0,4.0,해수욕장이나 바다
2695,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,5.0,1.0,기타
2696,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,산이나 국립공원
2697,2.0,3.0,6.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,3.0,1.0,3.0,6.0,3.0,2.0,1.0,5.0,1.0,해수욕장이나 바다
2698,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,5.0,6.0,1.0,해수욕장이나 바다
2699,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,2.0,5.0,2.0,2.0,2.0,5.0,1.0,"강이나 계곡, 유원지 등"
2700,2.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,6.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,해수욕장이나 바다
2701,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,기타
2702,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,6.0,1.0,2.0,7.0,1.0,1.0,2.0,1.0,3.0,"강이나 계곡, 유원지 등"
2703,2.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,6.0,3.0,1.0,2.0,5.0,2.0,"강이나 계곡, 유원지 등"
2704,2.0,3.0,7.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,6.0,1.0,기타
2705,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,해수욕장이나 바다
2706,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,6.0,3.0,1.0,1.0,5.0,4.0,해수욕장이나 바다
2707,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,해수욕장이나 바다
2708,2.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,"강이나 계곡, 유원지 등"
2709,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,"강이나 계곡, 유원지 등"
2710,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,해수욕장이나 바다
2711,1.0,3.0,7.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,7.0,4.0,해수욕장이나 바다
2712,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,6.0,1.0,해수욕장이나 바다
2713,2.0,2.0,5.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,5.0,7.0,해수욕장이나 바다
2714,2.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,기타
2715,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,6.0,1.0,3.0,4.0,1.0,1.0,1.0,5.0,8.0,"강이나 계곡, 유원지 등"
2716,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,"강이나 계곡, 유원지 등"
2717,2.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,5.0,1.0,3.0,3.0,1.0,2.0,1.0,5.0,1.0,산이나 국립공원
2718,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,3.0,1.0,"강이나 계곡, 유원지 등"
2719,2.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,해수욕장이나 바다
2720,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,4.0,"강이나 계곡, 유원지 등"
